p0N_t1	p0N_c1	p1N_t1	p1N_c1	p2N_t1	p2N_c1	p0P_t1	p0P_c1	p1P_t1	p1P_c1	p2P_t1	p2P_c1
0.13134547505124503	0.13096866347460656	0.0740828289052294	0.12745482607259945	0.07134002051030384	0.09686786372543237	0.3560962179646327	0.4545840107866915	0.34470588942734176	0.18136215929334762	0.022429568141247216	0.008762476647322522
0.1319511423934878	0.13305947050585468	0.08641115562372655	0.13244313278153372	0.06919561294073262	0.10012362923892598	0.3508714265531225	0.4355100265399779	0.3405325148903784	0.18967372833281534	0.0210381475985521	0.009190012600892479
0.13393186872304313	0.13796487602251056	0.0758462726636339	0.12575869953350646	0.07573239671468246	0.09341596934422083	0.354221203271388	0.44833761003182554	0.33707122618629176	0.1847888031159966	0.023197032440960726	0.009734041951939925
0.12331170424765743	0.1439280501114244	0.07488594843725555	0.12152532855136934	0.06283544528349219	0.08383403216485606	0.3754715701099548	0.4635127864172357	0.34144579212080534	0.1776867747980109	0.022049539800834808	0.00951302795710357
0.12464237515828885	0.12360518536927098	0.08376697158306903	0.125996716139662	0.0729411277902881	0.10293795957533974	0.3590756039814185	0.4582186316235286	0.3375415131384521	0.18071941303185682	0.02203240834848348	0.008522094260341883
0.12651654126279216	0.13222843331651238	0.07686135920134385	0.1331440979133899	0.0779673902297561	0.09948829309300494	0.36299548056867403	0.44676755846044575	0.3319043102534909	0.17746416700464707	0.023754918483942945	0.010907450212000038
0.11455272740823118	0.13243109394790564	0.06896583436202382	0.13041783602569312	0.07133155021630305	0.09538350093862162	0.3619193909367236	0.45823802081956616	0.3604779441226831	0.1766328044856742	0.0227525529540352	0.006896743782539177
0.13107465193133305	0.1286572623488239	0.0827299748737017	0.11934180749753122	0.07408906119215339	0.10540764295857313	0.3607287192522023	0.4376385003096421	0.33155242544253083	0.19627354979995307	0.01982516730807879	0.012681237085476697
0.11786077622128366	0.14086279248899736	0.07756927053291256	0.1332196584166451	0.06960088526861093	0.09629843009953347	0.35934191454155123	0.4351709933281276	0.34891582496658136	0.18342991575059475	0.026711328469060366	0.011018209916101805
0.12424878196322933	0.1306015225160967	0.08098805298984718	0.12232272043752372	0.06411451593680054	0.08563511076061435	0.36123095634716185	0.4576052705230205	0.34717455467578673	0.19527599312764515	0.022243138087174496	0.008559382635099505
0.13285438447274087	0.13756940293969427	0.07130211401929941	0.1287297719413061	0.07390947154871175	0.09421801282830967	0.3447566803785777	0.44871773297642426	0.3510893891845931	0.18269908941389323	0.026087960396077286	0.008065989900372399
0.13000688318141956	0.13250593199216498	0.08216103297959661	0.12504391066012907	0.06920417475648029	0.09817355559683948	0.34888553721297383	0.4510594479996952	0.34682642045289597	0.1823968728432636	0.02291595141663388	0.010820280907907787
0.13224051759708957	0.11835457403069094	0.07702924283243712	0.12501355170654796	0.06114276136148376	0.0964284609334239	0.34986429953952725	0.47084948143199945	0.3584465029693318	0.18026850844232664	0.021276675700130476	0.009085423455011121
0.12235769433016508	0.1362783704228335	0.07933509416636882	0.12312108312971969	0.07339678990483196	0.09668789241730338	0.3592187058372883	0.4475859123505105	0.3431627984043976	0.18563366708709658	0.022528917356948126	0.010693074592536218
0.13036396510691653	0.1340712010135502	0.07537647490154098	0.1324792351336789	0.06082993229106105	0.09850496121180521	0.36511374592716606	0.44580912029640346	0.34588467887390556	0.18005768593756202	0.02243120289940976	0.009077796407000247
0.13868431533016862	0.13464896717114483	0.0859166089269029	0.12112141536946952	0.07056373719385074	0.09527420125772983	0.3501087212036641	0.4474890671833564	0.3311577956407115	0.1906906134994759	0.023568821704702154	0.010775735518823618
0.12154736783246776	0.13342453197199242	0.08346724466746254	0.12794050932134074	0.06588945259749925	0.08678144527722192	0.36422970716365594	0.46683969986677437	0.3440212963432907	0.17559034538430202	0.020844931395623774	0.009423468178368487
0.12351033282941012	0.1419341795985538	0.08211201930040965	0.12578727946566	0.06825069035663796	0.10046362794855618	0.36380818083571875	0.4456916046504188	0.33821106770312465	0.17635869843919996	0.024107708974698883	0.009764609897611286
0.12816227845176223	0.13393254964768503	0.07068173651459624	0.1286724297703106	0.0664616308716512	0.09292338680403767	0.35464028874040854	0.4482544708562559	0.35222439327726157	0.18738450046498867	0.027829672144320295	0.008832662456722195
0.13205095010903764	0.1401847764863125	0.07627056536806924	0.12872775490766286	0.06945964746725233	0.09577506993392731	0.34541069256365087	0.44117132595062414	0.3529357975070398	0.18528362283359667	0.02387234698495022	0.008857449887876545
0.12160154815244113	0.13040698796125802	0.07662382701675549	0.12808841580175281	0.0672316721422927	0.09392814896961489	0.3595799593502468	0.4544348882966113	0.3481244154880604	0.18204644207483392	0.026838577850203497	0.011095116895929017
0.12712612417703223	0.13232571511627877	0.07232112561413985	0.12655250103183507	0.06858363240070967	0.09253795259829493	0.3655130100224361	0.4557045227234674	0.34015386281409266	0.18629125912853728	0.026302244971589502	0.006588049401586547
0.13434893680144647	0.1327467526762973	0.08697580108589455	0.12359270894899604	0.06904437447981976	0.09949135172123559	0.3409618374411438	0.4525876256658988	0.34454320140303263	0.18302688410930265	0.024125848788662828	0.008554676878269786
0.12568322928072345	0.1424061310823799	0.07708632152260907	0.1301480723917398	0.06735484438779737	0.10618809470642943	0.3604984442945125	0.43778508594186993	0.34562755156715064	0.1756078684774847	0.02374960894720696	0.007864747400096196
0.1290615258532323	0.14901693053093243	0.08159547804193391	0.12729689354161786	0.06481080306458804	0.10962544478409018	0.3483644470385649	0.427749390121036	0.35279268148751364	0.17807383209012148	0.023375064514167244	0.008237508932202084
0.12527061076086646	0.14138720730326684	0.07789726327080918	0.12389497876035134	0.06987438766594059	0.090221973972449	0.35816860914403265	0.44853798751380947	0.34495642418148814	0.18773786548879137	0.023832704976863052	0.008219986961332075
0.13250683969875982	0.14199312027372984	0.08088008296265461	0.12013377613465992	0.07489433177254667	0.08872780375856035	0.3558097719261636	0.4571052898004781	0.33306903352002626	0.18279165362219862	0.022839940119849047	0.009248356410373073
0.13095206422422312	0.1380765616287803	0.08650406949951166	0.1210430342464927	0.0675292328779645	0.09200521283774216	0.36420467652999244	0.46803735579937095	0.3297018428607865	0.17246712550857396	0.021108114007521914	0.008370709979039864
0.13282463158362676	0.11832703933099062	0.08051520429498649	0.12595114426153473	0.06249854705394541	0.10035323766300235	0.3535050501488908	0.46480641742774226	0.34874097619594735	0.18031338936661076	0.021915590722603264	0.010248771950119273
0.12582862329500402	0.13793762215090116	0.07757060730000973	0.12816814531337498	0.06363580527360636	0.09021037513048363	0.36700516430601415	0.4501640227162064	0.34092395513529783	0.1848054285016663	0.025035844690067866	0.008714406187367534
0.12648476529354916	0.13783681001104678	0.07479997516769266	0.12319898837724337	0.06420109611972227	0.0913776263132987	0.36205046839624666	0.45814373222318605	0.34628879612236835	0.1805527677509377	0.026174898900421014	0.008890075324287278
0.12447861338222291	0.13503575196084233	0.0768709039209323	0.12542288572245447	0.07638098896455725	0.0949705522605536	0.3486940343774806	0.4507244661775359	0.3483812372461206	0.18499626105844966	0.02519422210868637	0.008850082820164057
0.1319447667822834	0.13553925476562068	0.07778015188891779	0.12648998924419377	0.07503347759025814	0.09550015659686002	0.3563953645708302	0.44469144479897166	0.33454803927908217	0.18894060052628714	0.024298199888628344	0.008838554068066575
0.12415589693266234	0.132182501936685	0.0792213352950365	0.1282314385522194	0.06881662795537563	0.08681199623172828	0.35163989769125525	0.46234624947742015	0.3538752885146697	0.1818132132016484	0.022290953611000582	0.008614600600298837
0.12616921862848463	0.1392834855421015	0.06975715720998324	0.12739058961068467	0.06562798121480697	0.1030394980906482	0.36340115256355837	0.4414574500959329	0.3510423960020661	0.17756867533050774	0.024002094381100743	0.01126030133012494
0.122605631721778	0.12787982674017562	0.08950256718069097	0.12270644027169164	0.06448102804146584	0.09469147262414279	0.35577071250299663	0.45521432857620475	0.34267811791432534	0.18954841927263114	0.024961942638743195	0.009959512515154223
0.12391968674635387	0.13515441374992912	0.08501484333521447	0.13014604014861308	0.06661099668559943	0.09736564769437782	0.3628571784370011	0.4444252883646663	0.3383586154647397	0.1841986123269297	0.023238679331091316	0.008709997715483997
0.13470132314565383	0.1368572476905873	0.07794757334890169	0.1203285977680312	0.06736593510271115	0.10032486117011657	0.3638165276748177	0.4506994271387753	0.33124381144166076	0.18247186215003927	0.0249248292862547	0.009318004082450381
0.1255212668053273	0.13485901360006328	0.07476769734591748	0.12835039561432748	0.0722160778980048	0.10552014682157633	0.35168792871144905	0.44256094097347026	0.3545460272647527	0.18009423734625316	0.021261001974548662	0.00861526564430965
0.13400303533799357	0.12865324535152842	0.07212145313012568	0.12404584748894391	0.07042795701943204	0.09119654438115637	0.3579259619273314	0.4547191254285989	0.3436037624729432	0.1944570658484127	0.021917830112174068	0.006928171501359681
0.13007177018300495	0.1365040622048106	0.07324106907493468	0.13425556194756605	0.07337121155907657	0.10411080833470922	0.3596361048368236	0.4322504601964476	0.3391382096530073	0.179536225316381	0.02454163469315292	0.013342882000085654
0.1233723611009812	0.13095206819305172	0.08269723449857518	0.12248435167406359	0.06979465359448993	0.09539244517032176	0.3643948835693015	0.45404495230161807	0.33554151108194014	0.18863178164967756	0.024199356154711842	0.008494401011267265
0.12926317019625852	0.13564948487787662	0.07676668046470407	0.12392287411582065	0.06259751494498864	0.09234759175858642	0.356316998774876	0.4560670756787926	0.34688331194759897	0.1831997611480931	0.02817232367157394	0.008813212420830574
0.13158023056527415	0.1335355645270739	0.08093279053413696	0.12848567678972286	0.06705975439779567	0.09782895580836011	0.3541394611100619	0.4460021402387353	0.344765150998563	0.18714197569421687	0.021522612394168333	0.007005686941890802
0.11969350223595858	0.13918637222621452	0.08169243960132386	0.12258874049301849	0.07011630861189438	0.09787575737707033	0.3581427958091726	0.43657028069921744	0.3457779921635479	0.1938787224491647	0.02457696157810275	0.009900126755314436
0.12770690242119115	0.13882603941199112	0.07293566960841873	0.12720589105599134	0.06856140925847701	0.08676182243694092	0.3512733715403345	0.44971716490149366	0.35567196498034137	0.18812704944983696	0.0238506821912372	0.00936203274374602
0.1223928867048653	0.12462323495611007	0.08218248590212857	0.1264445559272163	0.07096735665461319	0.09906161299823762	0.34432067262182486	0.4533847289572816	0.35895216324881407	0.1870522675487363	0.021184434867754058	0.009433599612418233
0.1299665836795833	0.14433201411090152	0.08134473304924561	0.12535318908732732	0.06470358419490259	0.09955056820746837	0.35674054188947335	0.4448371998282595	0.3455370857571435	0.17742152152023988	0.021707471429651556	0.008505507245803443
0.12992589302913818	0.13517654340748775	0.07872670744133743	0.1271931473249221	0.06336100102151096	0.09370032153156853	0.3627561186569043	0.454297222126955	0.3424257411193827	0.18002610229355817	0.02280453873172636	0.009606663315508511
0.12244317381562336	0.14386226370164554	0.07850233746674834	0.13154497805822654	0.07180788061274128	0.09302887000441556	0.36343072981588126	0.4438742037491048	0.3432435162476528	0.1805157852393946	0.020572362041353043	0.007173899247212796
0.13234954558789416	0.1313173634491401	0.07653491300156329	0.12078048736696954	0.0632949277364649	0.09834485431437309	0.3558032952597343	0.45374192868716434	0.3486565035300126	0.1872762925408968	0.0233608148843307	0.008539073641456013
0.13378720147572742	0.13775005772630036	0.08379359677226447	0.12180940011840588	0.07181082557867821	0.09148723102875428	0.35404230249829777	0.4535972488857053	0.3349076739921477	0.18551940946618312	0.021658399682884504	0.009836652774650945
0.12395298683892865	0.13244275283305326	0.08503608183274425	0.1292515178564226	0.06735263672452287	0.1040662703845872	0.36508565615677785	0.4472173508637643	0.3334616383844912	0.180767064110997	0.025111000062535055	0.006255043951175638
0.13475674659119985	0.13039696627657066	0.08060826492987053	0.13027113779945979	0.06792303233584648	0.09800248553707935	0.3480167056725992	0.4474543215406859	0.34325938409261386	0.18318522456157638	0.02543586637787014	0.010689864284627785
0.12948048610705787	0.13974481800115698	0.0781428407900477	0.12528287740968733	0.06798231096152588	0.09346863676811194	0.3641611441389254	0.4431923983455997	0.34053808250747236	0.1908928009490639	0.019695135494970685	0.007418468526380023
0.13055939966385177	0.13910851992584855	0.07548590084277687	0.11849342380350777	0.07121695158677728	0.09543199268721601	0.35837078895404106	0.4568044273663089	0.3421032925565877	0.1813043878491447	0.022263666395965283	0.008857248367974082
0.11648311288944029	0.12900325749189837	0.07345395766847632	0.12688139153563685	0.06971700455836788	0.09303279601496853	0.385047547434233	0.4556334263951458	0.3336712087411198	0.18760173917161113	0.021627168708362694	0.007847389390739253
0.11990399926011105	0.1401931872698927	0.08738564674007192	0.12675002627562174	0.07184348130561043	0.10234085341670916	0.35230146498971876	0.44598048653140926	0.3435575262671989	0.17623904850838054	0.025007881437288937	0.008496397997986632
0.13447179054506236	0.13872874700741986	0.07576584778825263	0.12594229801060375	0.06397252269817456	0.09424188759470664	0.35755096560302285	0.44136409631278584	0.3463762682434204	0.1906082608397718	0.0218626051220671	0.009114710234712178
0.1229726064085477	0.14074393994346104	0.07692765749910689	0.12332353239201334	0.07958824682634164	0.10562667883453121	0.36189743583941353	0.4426251389817444	0.3361566255037442	0.1776179581600111	0.02245742792284608	0.010062751688238978
0.12997751118388085	0.13332179649935325	0.07769656917114445	0.12380988953335449	0.06118362390393943	0.09583623553705646	0.3596594531764248	0.4440303408044027	0.3489523060910612	0.19347999300219015	0.022530536473549325	0.009521744623643013
0.1283681469958351	0.14204208596964205	0.07488816484311583	0.12100725496903866	0.06527503820596116	0.094896697201547	0.34820074974426113	0.45025879722983697	0.3572065060345816	0.18358797359438767	0.026061394176245048	0.00820719103554763
0.12821911346349063	0.1292035007929449	0.07582607553369071	0.1265581414563945	0.06475561248340295	0.09516624289457233	0.3627532725587692	0.4569074859842399	0.3488059777244672	0.18291150399535322	0.019639948236179452	0.0092531248764952
0.13277393400911774	0.1269828367228917	0.07796216246364406	0.1335761474305784	0.06721401124003365	0.10388341013222352	0.36201903505755634	0.43924820062712155	0.3386289056837458	0.1859487326806523	0.02140195154590237	0.010360672406532441
0.13379820808050286	0.12010367782848529	0.08455267036569605	0.12457196194337022	0.06947269933796225	0.09504155192330269	0.3511283838083596	0.46063689545594816	0.3393533899590915	0.18858725143841562	0.021694648448387723	0.011058661410478076
0.12910071517593466	0.12760920631747585	0.07893932226341974	0.13214228598007016	0.06906792995763752	0.0976689588994085	0.36724612053121714	0.4424186161119047	0.33508183221500226	0.1935567468346384	0.02056407985678859	0.006604185856502401
0.12962864871256294	0.1372123304236853	0.0740086675735249	0.12439559693537872	0.07316703059366068	0.10203436640609354	0.36124600574964355	0.44292987864273836	0.3353832874273509	0.18113584944700567	0.026566359943256936	0.01229197814509836
0.13030189374110032	0.1420795346597441	0.07438889938303524	0.13042124153861773	0.0732670107870564	0.09948363606531242	0.3577066792704599	0.43749689205303544	0.3416681136748192	0.18170361770376595	0.022667403143528934	0.008815077979524365
0.12106207156753643	0.13626420664349942	0.08403877004329607	0.1226803975514652	0.0736117473364229	0.1002907389453564	0.35211800727079734	0.4556749441022494	0.340400895670319	0.17497986002162033	0.0287685081116282	0.01010985273580924
0.13063635052033554	0.1291061747596503	0.07800054854412765	0.13375994223822785	0.06832333656269785	0.10044913092450192	0.3611179115858211	0.4420591004039013	0.33743410919148564	0.18565465359891492	0.024487743595532123	0.008970998074803645
0.13196275499128313	0.13676680144465614	0.07559350079239767	0.12934074134431225	0.07134522055053477	0.08606078994110439	0.3570888730883083	0.44896516921492907	0.34240552849686345	0.19095585228151707	0.021604122080612725	0.007910645773481065
0.12859964937734725	0.12981598823476254	0.07717534518769475	0.12844501715576215	0.06501090748563322	0.10578072465356027	0.3690669515886485	0.4416692784006428	0.3368277367782782	0.1864463381341977	0.02331940958239794	0.007842653421074621
0.12038648696515933	0.13311500347455882	0.07412478480551629	0.13179305886234535	0.06988838004091583	0.09071882450398225	0.3588204788908287	0.46177181986582716	0.353547153086873	0.17571674705718363	0.02323271621070677	0.006884546236102822
0.1352425571535708	0.13885912411442944	0.075129514947524	0.1325671509832264	0.07469587685111556	0.09870677395599985	0.35063025939777975	0.4419304287140568	0.3423449609016002	0.1790383039535442	0.02195683074840954	0.00889821827874326
0.11780179843202096	0.13785255930672707	0.07661153516875115	0.11764040035598054	0.07715392946575667	0.10196779107556234	0.36100330321659646	0.45265363281741217	0.3438991448604861	0.18103001935792165	0.023530288856388592	0.008855597086396036
0.1344501949671488	0.13420858121254017	0.07088312723557329	0.12177084268226174	0.06929197485507914	0.093924733337419	0.35161954626738046	0.4532878605742158	0.3512461156456222	0.18547243946741498	0.0225090410291963	0.011335542726148477
0.13154533376367025	0.1344305416826615	0.07628823808437542	0.12616973953701677	0.0628191602808544	0.09456127949801833	0.3632806402589314	0.4487292863367226	0.340059562649852	0.18533926400437534	0.026007064962316546	0.01076988894120552
0.12805720259232065	0.13256496891751463	0.07434655611235978	0.12416413874338111	0.06081149694743796	0.09544813818671843	0.3748669907087494	0.4655709848820159	0.34161734594251053	0.17429938146308724	0.020300407696621732	0.007952387807282682
0.12673135815117734	0.13412959417868092	0.0725748133101589	0.12795722628265424	0.06419285775554011	0.09606092490109766	0.36047074379566496	0.44809962351609417	0.3500253167959038	0.1858911578266292	0.026004910191554858	0.007861473294843858
0.13002026136463646	0.1298852847303166	0.08228474477005776	0.12372801215565671	0.07377780470869472	0.09526623876867918	0.35001668710831224	0.4650931255082175	0.3401900924835396	0.177119452267617	0.023710409564759224	0.008907886569513032
0.13137528993834788	0.1328924955623841	0.08179458285385419	0.13009191918860294	0.06890491848263901	0.08726205995056989	0.36618738095832315	0.45739870663704496	0.3316166712731752	0.18462222397691935	0.02012115649366069	0.0077325946844787495
0.12912509441705333	0.14427748854957612	0.06840870550078265	0.13136846054200033	0.06738203989835169	0.10578373211576295	0.3713520202730836	0.43575067441738574	0.3438296072171317	0.17470037980181383	0.019902532693597073	0.008119264573460988
0.11824819551129577	0.1251197226287487	0.07524147481025611	0.12749304059404573	0.06905213639207565	0.08927972395293349	0.3740328885637103	0.46479452026284124	0.3436035411074117	0.18338991347005923	0.019821763615250638	0.00992307909137165
0.1246873836865902	0.14408446036740247	0.07641987378749855	0.13317930931190203	0.08080722404423696	0.09449441550262128	0.3537419455463784	0.4384849029009361	0.33628637804033595	0.18169283492559735	0.028057194894959836	0.008064076991540768
0.13161904745934971	0.13233233997606456	0.07982749309855616	0.12605486036233546	0.06361102068321765	0.10255224692653303	0.360068388585892	0.4506928819982378	0.34390297780645346	0.1806545010725802	0.020971072366530955	0.007713169664248958
0.12937551721822946	0.12636818907213004	0.076333709237157	0.12606459171371795	0.06716182506650734	0.09800035291163198	0.36920416782619725	0.4711365265831334	0.3362913614005116	0.17009407131429494	0.02163341925139739	0.008336268405091826
0.1290574360485752	0.13443830562120926	0.07820189623324802	0.12634971976573053	0.06889580757906147	0.09424344799266215	0.34454646375968867	0.4474137342328983	0.35818054266342614	0.1893109340033265	0.021117853716000664	0.00824385838417316
0.14046763359143344	0.13282281322367406	0.0701675267041496	0.1257072284943425	0.06641701708952498	0.09589775083064897	0.344760997515663	0.44930021662180725	0.3564388345074897	0.186803048363799	0.021747990591739243	0.009468942465728276
0.12710724047026872	0.13790270776673277	0.0790011125434089	0.12122630040676126	0.0659787717264127	0.09274299885752604	0.3541425183663489	0.4647661996752825	0.35196159325994086	0.17506467421212288	0.021808763633619898	0.008297119081574579
0.12551180927345135	0.1305305120533032	0.07668727897606574	0.12800798024613516	0.07080601418657795	0.09450022337292734	0.36259432347240145	0.4534041852995494	0.341109692552527	0.1836768246420811	0.023290881538976547	0.009880274386003716
0.12962517601789109	0.13128206171541457	0.07415632953962868	0.13377088535130496	0.06502511102620681	0.09086461617844545	0.3623539637384249	0.4527405451758439	0.34564057422831995	0.18461120487530364	0.02319884544952858	0.006730686703687532
0.1449025383707109	0.1421796838083462	0.07655146362230382	0.12428790286612874	0.07202825261226307	0.09223298432491352	0.35125859734857917	0.45477453575198623	0.3342304848227411	0.17852127660445496	0.021028663223401894	0.008003616644170286
0.12352912183769017	0.13879391690900436	0.08823997444628162	0.13420033610379176	0.06934737706555855	0.09995123201220797	0.3529875344300879	0.43855289565674455	0.34185089079300934	0.18264547680215854	0.024045101427372435	0.005856142516092778
0.11928707155731104	0.1390204958075502	0.08947335421727277	0.12343974789422206	0.07016741724570998	0.09138274497647973	0.35218224709281404	0.45355540874968636	0.34509624213720325	0.18379120103502933	0.023793667749688878	0.008810401537032274
0.13234322145883123	0.14800521000311273	0.07882515310359538	0.12686629948728492	0.06979463402498745	0.09861606977168164	0.3511386568663644	0.4382288784994525	0.34347794339131815	0.18000072948852563	0.024420391154903243	0.008282812749942544
0.1390751296756007	0.13547613216701967	0.08052744665176194	0.12619392583210795	0.06948653799202242	0.09966461300193115	0.35908369584841965	0.4516751918947181	0.3342280702621551	0.17830519253840799	0.017599119570040112	0.008684944565814989
0.12661463787232413	0.1376413037262226	0.07955475670724725	0.12030484813913912	0.06946024152771468	0.09398223035773451	0.36442063193849156	0.451002345667382	0.33920663312910865	0.18762549656299915	0.020743098825113694	0.00944377554652276
0.12121692931829128	0.13583417803605208	0.07914602281121963	0.1271167285968626	0.07032282130969927	0.0885645305712536	0.3558810524882068	0.4560083689860125	0.3505446188395348	0.1840522983687724	0.02288855523304842	0.008423895441046762
0.12552301843104086	0.13632583890230318	0.07569288580242893	0.13942612896187395	0.06793466088759006	0.08829273807135606	0.365279648569326	0.44773121471226335	0.3431065060327386	0.17873551888377112	0.022463280276875528	0.009488560468432118
0.1224364268791705	0.1263156606209779	0.0822153630550472	0.13044091775574704	0.07047221225626286	0.10422692156454795	0.35555720582233136	0.44687654944080285	0.3525411454847504	0.1825469883097733	0.016777646502437564	0.009592962308150911
0.1332946161054942	0.14345570305789085	0.07597500740464248	0.12257967766499696	0.0670173575326822	0.09607533327361066	0.37043299804407526	0.45099196567952604	0.3299751969819697	0.17918462931645576	0.023304823931136264	0.007712691007519698
0.13282679850572393	0.13243880810303105	0.07345772764712247	0.1277644590749933	0.06942915924905609	0.08424914146789307	0.35915855977019273	0.4680560836437235	0.34286859307447276	0.18080660536271959	0.022259161753431855	0.0066849023476394705
0.12729844321216313	0.1392267523713388	0.07545611137731172	0.12888699553297053	0.07335305232965939	0.09543097500699152	0.3632710579836988	0.4416801772085639	0.33589574655813553	0.1874393154154194	0.024725588539031396	0.0073357844647158905
0.13107587745818003	0.13557987681295106	0.07835330776995085	0.12842365389971977	0.06838581305241322	0.09828748405069401	0.3580135808476271	0.44569592138334824	0.3421918350080205	0.1833619629418709	0.021979585863808392	0.008651100911416037
0.13801424775305465	0.14171563716663188	0.07827900447551607	0.11755812050859557	0.06315785883632462	0.09301277056627386	0.349993529628376	0.4581087626683127	0.3487541225994887	0.17964633487409506	0.02180123670723997	0.009958374216090944
0.12518818745823046	0.12991293733585862	0.0757310315698029	0.12968349427417608	0.07244121347825769	0.09671207280626652	0.36681499720921285	0.4466824094332176	0.33403678962708966	0.18604318472187048	0.025787780657406424	0.01096590142861062
0.11968021451870461	0.1425179531144047	0.07780545729457129	0.12967601207880586	0.06978555881576164	0.09784179757619146	0.35931324601594644	0.4326547664096878	0.34923737460598253	0.1899546102017644	0.02417814874903364	0.007354860619145791
0.11870565106125973	0.1383459247824673	0.06981432494857343	0.12246650328060504	0.07014945825250885	0.09889858125803581	0.3713705271184635	0.4395627991277653	0.3458753378383111	0.19265637975812314	0.024084700780883202	0.00806981179300352
0.1389603584276563	0.137009136930408	0.08149949625662738	0.1283228118165661	0.06747918919428181	0.09326061591257567	0.35080679010528715	0.4488789683392227	0.33565452866607987	0.18369313681795307	0.02559963735006747	0.008835330183274537
0.12201323787976012	0.1351667769179704	0.07449352120267817	0.12033085726193053	0.0729270529231272	0.09792075507940985	0.3619036961609721	0.4492120168119949	0.34528341678259855	0.1880894307203552	0.023379075050863708	0.009280163208339057
0.12703954657535693	0.12670911406223484	0.08521665776474929	0.12573202008038048	0.06844659912803584	0.10634850135982377	0.36287084018799426	0.45787700776552787	0.3326681215425599	0.17515340672233584	0.023758234801303877	0.008179950009697266
0.13725945393408912	0.12434717339575899	0.07573031159280211	0.1304793087161973	0.06791331369190863	0.10319632092219867	0.35535163029672556	0.44804464916126335	0.33637743935302994	0.18460776075192795	0.027367851131444694	0.009324787052653693
0.12416326701202018	0.1369596073842979	0.0769763169712338	0.12782845410806187	0.06340649856006422	0.09162772491445298	0.3703152029855013	0.451521994888761	0.34015766452871293	0.1833898141351335	0.024981049942467633	0.008672404569292904
0.12985741569832732	0.12997385432893957	0.06985255018912719	0.12587387330443284	0.06526524605321764	0.10354786776359218	0.37122747300408443	0.45007083560242117	0.34214315652762145	0.1804949797980148	0.02165415852762203	0.01003858920259953
0.133587487669721	0.15473833109276616	0.08186796953951415	0.11948873025318268	0.06658036524743208	0.0965396864948909	0.35413000691750884	0.43644820742308704	0.340670813874125	0.18261176965781378	0.023163356751699046	0.010173275078259377
0.12938870690457507	0.13326894085114718	0.07908173135550374	0.1280034282665194	0.07089411078357007	0.09670691170112815	0.3505385033415772	0.44520840984781884	0.3494728044643525	0.1872882798909107	0.02062414315042135	0.009524029442475683
0.1304126315368718	0.12754685475713873	0.07113334233494167	0.12778096712475837	0.06676826406387543	0.09135935021069337	0.36218940983519804	0.4654825922445836	0.3478605364226403	0.18087171599182042	0.02163581580647281	0.006958519671005566
0.12596799778154485	0.13568228964695897	0.07900726607180597	0.12401432991746075	0.06635163128432642	0.10146099782748834	0.36183639719445015	0.4442443488097042	0.3451208779435388	0.18580933180285	0.021715829724333672	0.008788701995537685
0.12206038808465143	0.14089491658572695	0.07324963768921364	0.124685524838825	0.06515150375612377	0.10093116947609336	0.3686041851743735	0.43434421010830004	0.3477073417871738	0.18932653563714189	0.023226943508463927	0.009817643353912808
0.13245874900906945	0.13766532619364436	0.07788310284471557	0.13041921229525918	0.06748271447332362	0.09732890769581387	0.3621865165010901	0.44466203794331416	0.3392927321936423	0.18218469122541484	0.02069618497815883	0.007739824646553615
0.1213973890961243	0.1337441922556998	0.07812640583670934	0.12310349285011875	0.06533483017365528	0.09456921797522103	0.365572461725107	0.44448792039271856	0.3477225807534907	0.19590509586791435	0.021846332414913284	0.008190080658327369
0.13204139576832413	0.13345280763795966	0.07935122742351525	0.12251039152066742	0.0765738167387066	0.08734616909432479	0.348647264287031	0.4599321308792158	0.3428223319598191	0.18842137208377727	0.02056396382260388	0.00833712878405513
0.12498628458607146	0.13611897029863074	0.08584707663092214	0.12589315933603348	0.06719528921628391	0.09409216240381607	0.3514344233834002	0.4410556740680747	0.34925313706721806	0.19383914535777846	0.021283789116104204	0.009000888535666645
0.12654121849126282	0.1428487508394335	0.07533810326622474	0.12706438602727824	0.07117022860088065	0.09228058776986577	0.3506360410005805	0.4453124311770557	0.3508132614405506	0.1809352099911546	0.025501147200500646	0.011558634195212162
0.135316266776904	0.13200817497564546	0.07429832354989395	0.12743641082249943	0.07177901243945933	0.09470945734586572	0.358065743263105	0.4519223796189371	0.3390444807723855	0.18526382946698935	0.02149617319825234	0.008659747770062879
0.127654764262825	0.12974350498314152	0.07341646112640594	0.12496917945518672	0.0681520173202472	0.09668521006335422	0.3585271434298423	0.4580302561449749	0.3498190112865052	0.18343323301257627	0.02243060257417417	0.007138616340766513
0.1299405605953966	0.13167898890254806	0.07710135976972479	0.12771078429920715	0.06851201715368926	0.10039469754273726	0.352385542429135	0.44665440992793215	0.34877172209118346	0.1845762713170248	0.023288797960871015	0.008984848010550574
0.13032766999642142	0.14194464186631225	0.08223845100507139	0.12393657328910175	0.06583144814514735	0.09435394462565756	0.35089753220509184	0.44549786418014226	0.3470335626666618	0.1842550826084269	0.023671335981606312	0.010011893430359218
0.12406155728312725	0.14388806302028923	0.0775428765596079	0.13354202502640583	0.060912953820955344	0.09165087989966983	0.373523025568677	0.44347771829608157	0.3417337539998365	0.17983507117141861	0.022225832767795897	0.007606242586134867
